year,college_code,college_name,branch_code,branch_name,category,percentile
2024,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GSCS,96.2437396
2024,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,GSEBCS,94.3331807
2024,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,LOPENS,97.3461799
2024,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,LSEBCS,92.7108008
2024,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,TFWS,96.7229568
2024,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,PWDROBC S,63.2687832
2024,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,EWS,94.8964961
2024,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GOBCS,97.0497898
2024,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,GSEBCS,91.9492948
2024,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,LOPENS,96.0392321
2024,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,LSEBCS,91.7849899
2024,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,TFWS,95.6320635
2024,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,EWS,93.6359026
2024,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,GOPENS,91.9393058
2024,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,GNT2S,82.7086811
2024,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,LNT1S,84.5731157
2024,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,TFWS,95.7978793
2024,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,EWS,72.7750912
2024,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,GOPENS,89.3223371
2024,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,GSCS,77.8445199
2024,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,GVJS,76.1268781
2024,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,LOPENS,86.7801974
2024,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,LSCS,77.2074577
2024,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,LOBCS,83.1469549
2024,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,TFWS,81.934184
2024,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,EWS,60.6237408
2024,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,LSTS,38.8659877
2024,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,GOPENH,22.5020163
2024,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,GOBCH,53.7424491
2024,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,LOPENO,19.1157452
2024,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,GSCH,85.3426422
2024,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110135610,Electrical Engg[Electronics and Power],GOBCH,87.5598503
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,GOPENS,91.8342241
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,GSTS,46.3828235
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,GOBCS,91.1978661
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,GSEBCS,76.933232
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,LOPENS,93.0070517
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,LSCS,91.0655077
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,LSEBCS,74.6830629
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,EWS,89.3907269
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,DEFSEBCS,73.112247
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,GOPENS,89.4907774
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,GSTS,33.5585964
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,GNT1S,83.639399
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,GSEBCS,67.294477
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,LOPENS,89.778798
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,LSTS,40.99476
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,LNT3S,72.3242844
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,LOBCS,89.3223371
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,EWS,70.8722936
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,GOPENS,85.2125768
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,GSCS,81.9801476
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,GNT3S,73.3652047
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,GOBCS,84.5114907
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,GSEBCS,63.2687832
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,LOPENS,86.7139959
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,LOBCS,86.1764583
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,LSEBCS,57.3310702
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,EWS,65.8812284
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,DEFOPENS,85.5052176
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110537210,Electronics and Telecommunication Engg,GOPENS,83.5806009
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110537210,Electronics and Telecommunication Engg,GSTS,15.1214416
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110537210,Electronics and Telecommunication Engg,GVJS,69.2652564
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110537210,Electronics and Telecommunication Engg,GOBCS,82.6959019
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110537210,Electronics and Telecommunication Engg,LOPENS,83.639399
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110537210,Electronics and Telecommunication Engg,EWS,71.3988776
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110537210,Electronics and Telecommunication Engg,PWDOPENS,83.639399
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110561210,Mechanical Engineering,GOPENS,69.2652564
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110561210,Mechanical Engineering,GSCS,66.4751458
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110561210,Mechanical Engineering,GVJS,52.2046883
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110561210,Mechanical Engineering,GOBCS,67.8440824
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110561210,Mechanical Engineering,LOPENS,68.4785771
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110561210,Mechanical Engineering,LSCS,56.9588351
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110561210,Mechanical Engineering,LNT2S,50.6004122
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110561210,Mechanical Engineering,LOBCS,67.8440824
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110561210,Mechanical Engineering,DEFOPENS,67.6869909
2024,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110561210,Mechanical Engineering,PWDOPENS,65.3627105
2024,01107,"P. R. Pote Patil College of Engineering & Management, Amravati",0110761210,Mechanical Engineering,DEFOPENS,79.5235744
2024,01107,"P. R. Pote Patil College of Engineering & Management, Amravati",0110799510,Artificial Intelligence and Data Science,GOPENS,84.8307457
2024,01107,"P. R. Pote Patil College of Engineering & Management, Amravati",0110799510,Artificial Intelligence and Data Science,GSTS,34.805294
2024,01107,"P. R. Pote Patil College of Engineering & Management, Amravati",0110799510,Artificial Intelligence and Data Science,GVJS,62.2534756
2024,01107,"P. R. Pote Patil College of Engineering & Management, Amravati",0110799510,Artificial Intelligence and Data Science,EWS,65.5460439
2024,01107,"P. R. Pote Patil College of Engineering & Management, Amravati",0110799510,Artificial Intelligence and Data Science,DEFOPENS,86.803005
2024,01107,"P. R. Pote Patil College of Engineering & Management, Amravati",0110799510,Artificial Intelligence and Data Science,DEFSEBCS,47.0113809
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424210,Computer Science and Engineering,GOPENS,85.5759641
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424210,Computer Science and Engineering,GSTS,22.974757
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424210,Computer Science and Engineering,GVJS,81.3894523
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424210,Computer Science and Engineering,GOBCS,84.6087386
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424210,Computer Science and Engineering,LOPENS,89.2149834
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424210,Computer Science and Engineering,LSCS,85.1704164
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424210,Computer Science and Engineering,DEFOBCS,87.5123219
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424210,Computer Science and Engineering,DEFSEBCS,55.2318816
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424210,Computer Science and Engineering,PWDOBCS,87.5036363
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424610,Information Technology,GOPENS,84.2430574
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424610,Information Technology,GSCS,76.2466193
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424610,Information Technology,GSTS,35.3791065
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424610,Information Technology,GNT3S,62.8733646
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424610,Information Technology,GOBCS,83.9659115
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424610,Information Technology,GSEBCS,67.8622856
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424610,Information Technology,LOPENS,83.752973
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424610,Information Technology,LSEBCS,57.2537563
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424610,Information Technology,EWS,70.4092512
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111424610,Information Technology,DEFOPENS,84.524207
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111461210,Mechanical Engineering,GOPENS,69.4683908
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111461210,Mechanical Engineering,GSCS,63.9612515
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111461210,Mechanical Engineering,GNT2S,65.8812284
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111461210,Mechanical Engineering,LSCS,52.0276576
2024,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",0111461210,Mechanical Engineering,LVJS,9.5359294
2024,01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",0111650710,Chemical Engineering,GOPENH,52.2046883
2024,01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",0111650710,Chemical Engineering,LOPENH,62.2534756
2024,01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",0111650710,Chemical Engineering,LNT2H,27.4048925
2024,01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",0111650710,Chemical Engineering,LOBCH,60.1504384
2024,01116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",0111650710,Chemical Engineering,GOPENO,76.0337773
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112724510,Computer Engineering,GOPENS,66.4751458
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112724510,Computer Engineering,GSCS,51.1396363
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112724510,Computer Engineering,GSTS,33.099972
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112724510,Computer Engineering,GNT2S,65.722735
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112724510,Computer Engineering,GNT3S,53.517849
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112724510,Computer Engineering,GOBCS,65.5509182
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112724510,Computer Engineering,GSEBCS,60.6237408
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112724510,Computer Engineering,LSCS,59.3445914
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112724510,Computer Engineering,EWS,35.6703287
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112724510,Computer Engineering,PWDOPENS,67.5033807
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112724510,Computer Engineering,PWDSCS,68.4737144
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112729310,Electrical Engineering,GOPENS,60.8485656
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112729310,Electrical Engineering,GSCS,39.2350823
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112729310,Electrical Engineering,GOBCS,55.1151268
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112729310,Electrical Engineering,LOPENS,46.3188381
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112729310,Electrical Engineering,LSCS,44.4778985
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112729310,Electrical Engineering,TFWS,46.5102928
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112737210,Electronics and Telecommunication Engg,GOPENS,56.846611
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112737210,Electronics and Telecommunication Engg,GNT2S,38.0295157
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112737210,Electronics and Telecommunication Engg,LOPENS,61.3261708
2024,01127,"Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal",0112737210,Electronics and Telecommunication Engg,EWS,18.4142776
2024,01128,"Prof Ram Meghe College of Engineering  and Management, Badnera",0112837210,Electronics and Telecommunication Engg,GOPENH,77.7634641
2024,01128,"Prof Ram Meghe College of Engineering  and Management, Badnera",0112837210,Electronics and Telecommunication Engg,GNT2H,71.4038201
2024,01128,"Prof Ram Meghe College of Engineering  and Management, Badnera",0112837210,Electronics and Telecommunication Engg,PWDOPENH,76.5963466
2024,01128,"Prof Ram Meghe College of Engineering  and Management, Badnera",0112837210,Electronics and Telecommunication Engg,GOPENO,72.6095528
2024,01130,"Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon",0113035610,Electrical Engg[Electronics and Power],GOBCO,11.7157385
2024,01130,"Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon",0113061210,Mechanical Engineering,LOPENH,2.4419751
2024,01130,"Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon",0113061210,Mechanical Engineering,GOPENO,54.1800379
2024,01180,"Sanmati Engineering College, Sawargaon Barde, Washim",0118029310,Electrical Engineering,GOPENH,33.6953839
2024,01180,"Sanmati Engineering College, Sawargaon Barde, Washim",0118029310,Electrical Engineering,GOBCH,27.4048925
2024,01180,"Sanmati Engineering College, Sawargaon Barde, Washim",0118029310,Electrical Engineering,LOPENH,11.047683
2024,01180,"Sanmati Engineering College, Sawargaon Barde, Washim",0118029310,Electrical Engineering,PWDOPENH,9.9567819
2024,01265,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon.",0126537210,Electronics and Telecommunication Engg,GOPENO,68.1767082
2024,01265,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon.",0126537210,Electronics and Telecommunication Engg,GNT2O,11.7746273
2024,01268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",0126835610,Electrical Engg[Electronics and Power],GOPENH,43.9565943
2024,01268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",0126835610,Electrical Engg[Electronics and Power],GOBCH,31.3198919
2024,01268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",0126835610,Electrical Engg[Electronics and Power],LOPENH,70.5215521
2024,01268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",0126835610,Electrical Engg[Electronics and Power],PWDOPENH,32.8344132
2024,01268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",0126835610,Electrical Engg[Electronics and Power],GOBCO,25.5139718
2024,01268,"Siddhivinayak Technical Campus, School of Engineering & Research Technology, Shirasgon, Nile",0126861210,Mechanical Engineering,GOPENO,36.2134011
2024,01276,"Manav School of Engineering & Technology, Gut No. 1035 Nagpur Surat Highway, NH No. 6 Tal.Vyala, Balapur, Akola,  444302",0127624510,Computer Engineering,GOPENH,60.2951569
2024,01276,"Manav School of Engineering & Technology, Gut No. 1035 Nagpur Surat Highway, NH No. 6 Tal.Vyala, Balapur, Akola,  444302",0127624510,Computer Engineering,GNT3H,30.8566205
2024,01276,"Manav School of Engineering & Technology, Gut No. 1035 Nagpur Surat Highway, NH No. 6 Tal.Vyala, Balapur, Akola,  444302",0127624510,Computer Engineering,LOPENH,74.2767378
2024,01276,"Manav School of Engineering & Technology, Gut No. 1035 Nagpur Surat Highway, NH No. 6 Tal.Vyala, Balapur, Akola,  444302",0127624510,Computer Engineering,LOBCH,60.2921536
2024,01276,"Manav School of Engineering & Technology, Gut No. 1035 Nagpur Surat Highway, NH No. 6 Tal.Vyala, Balapur, Akola,  444302",0127624510,Computer Engineering,PWDOPENH,47.9842799
2024,01276,"Manav School of Engineering & Technology, Gut No. 1035 Nagpur Surat Highway, NH No. 6 Tal.Vyala, Balapur, Akola,  444302",0127624510,Computer Engineering,LOPENO,25.6745674
2024,01276,"Manav School of Engineering & Technology, Gut No. 1035 Nagpur Surat Highway, NH No. 6 Tal.Vyala, Balapur, Akola,  444302",0127624510,Computer Engineering,LOBCO,63.0701676
2024,01276,"Manav School of Engineering & Technology, Gut No. 1035 Nagpur Surat Highway, NH No. 6 Tal.Vyala, Balapur, Akola,  444302",0127624510,Computer Engineering,TFWS,43.1231034
2024,01276,"Manav School of Engineering & Technology, Gut No. 1035 Nagpur Surat Highway, NH No. 6 Tal.Vyala, Balapur, Akola,  444302",0127624510,Computer Engineering,EWS,11.0205778
2024,01276,"Manav School of Engineering & Technology, Gut No. 1035 Nagpur Surat Highway, NH No. 6 Tal.Vyala, Balapur, Akola,  444302",0127624510,Computer Engineering,DEFOPENS,65.2878345
2024,01276,"Manav School of Engineering & Technology, Gut No. 1035 Nagpur Surat Highway, NH No. 6 Tal.Vyala, Balapur, Akola,  444302",0127661210,Mechanical Engineering,GOPENH,31.6234334
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200824210,Computer Science and Engineering,GSCS,91.6557848
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200824210,Computer Science and Engineering,GNT2S,96.1033294
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200824210,Computer Science and Engineering,LOPENS,98.9309246
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200824210,Computer Science and Engineering,LNT1S,88.5172385
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200824210,Computer Science and Engineering,TFWS,98.5704193
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200824610,Information Technology,GOPENS,97.2769288
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200824610,Information Technology,GSCS,90.3485031
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200824610,Information Technology,GSTS,79.1318865
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200824610,Information Technology,LOPENS,96.9748411
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200824610,Information Technology,TFWS,98.2327849
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200824610,Information Technology,EWS,95.3474417
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200829310,Electrical Engineering,GOPENS,92.9300079
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200829310,Electrical Engineering,GOBCS,92.1089443
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200829310,Electrical Engineering,GSEBCS,91.295495
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200829310,Electrical Engineering,LOPENS,93.4388584
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200829310,Electrical Engineering,LSCS,83.5806009
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200829310,Electrical Engineering,LOBCS,90.8293494
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200829310,Electrical Engineering,TFWS,90.9017918
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200829310,Electrical Engineering,EWS,88.3567734
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200829310,Electrical Engineering,PWDOBCS,91.6093015
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200861210,Mechanical Engineering,GOPENS,90.9518962
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200861210,Mechanical Engineering,GSCS,80.7840564
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200861210,Mechanical Engineering,GSTS,18.576741
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200861210,Mechanical Engineering,LOPENS,86.889129
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200861210,Mechanical Engineering,TFWS,88.157541
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200861210,Mechanical Engineering,EWS,76.8897938
2024,02008,"Government College of Engineering,  Chhatrapati Sambhajinagar",0200861210,Mechanical Engineering,PWDOBCS,89.4907774
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202024210,Computer Science and Engineering,GOPENS,96.7175957
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202024210,Computer Science and Engineering,GSCS,91.6345444
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202024210,Computer Science and Engineering,LOPENS,96.2109407
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202024210,Computer Science and Engineering,LSTS,67.0458361
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202024210,Computer Science and Engineering,LOBCS,95.7445909
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202024210,Computer Science and Engineering,EWS,98.3335411
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202024610,Information Technology,GSCS,90.2977118
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202024610,Information Technology,GSTS,62.2534756
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202024610,Information Technology,GVJS,90.1648893
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202024610,Information Technology,GOBCS,96.2307277
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202024610,Information Technology,LOPENS,95.2921536
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202024610,Information Technology,LSCS,88.1366358
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202024610,Information Technology,PWDOPENS,70.2544031
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202024610,Information Technology,TFWS,95.5459404
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202024610,Information Technology,EWS,95.1394167
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202029310,Electrical Engineering,GOPENS,91.2437024
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202029310,Electrical Engineering,GSCS,87.1564824
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202029310,Electrical Engineering,GOBCS,89.4824361
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202029310,Electrical Engineering,GSEBCS,90.2977118
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202029310,Electrical Engineering,LSCS,80.2358012
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202029310,Electrical Engineering,EWS,80.0615027
2024,02020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",0202046610,Instrumentation Engineering,GOPENS,90.8331157
